,vehicle_lane,lon,lat,timestep,mobility_mode,vehicle_noise,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,amount
17569,30001902,24.940084569085293,60.162143144255865,24,fuel,76.87112602949891,5287.29,85555.19,1234.24,641.66,8.26,45.0
17570,30001902,24.940084569085293,60.162143144255865,25,electric,68.56585811171608,0.0,0.0,0.0,0.0,0.8300000000000001,4.0
17571,30001902,24.940084569085293,60.162143144255865,25,fuel,77.1771800597563,5620.53,90436.25,1274.61,707.38,9.16,44.0
17572,30001902,24.940084569085293,60.162143144255865,26,electric,67.28029709014778,0.0,0.0,0.0,0.0,0.95,4.0
17573,30001902,24.940084569085293,60.162143144255865,26,fuel,78.53505893461016,7401.54,110293.57,1662.72,852.41,12.77,64.0
17574,30001902,24.940084569085293,60.162143144255865,27,electric,70.9767697708511,0.0,0.0,0.0,0.0,2.14,11.0
17575,30001902,24.940084569085293,60.162143144255865,27,fuel,75.12862404230582,3785.17,57277.75,901.29,401.07,5.9,34.0
17576,30001902,24.940084569085293,60.162143144255865,28,electric,71.65442293981543,0.0,0.0,0.0,0.0,2.27,14.0
17577,30001902,24.940084569085293,60.162143144255865,28,fuel,78.36668354955789,7116.86,110768.29,1600.9,869.83,11.92,60.0
17578,30001902,24.940084569085293,60.162143144255865,29,electric,70.96407203855907,0.0,0.0,0.0,0.0,2.3,13.0
17579,30001902,24.940084569085293,60.162143144255865,29,fuel,77.52360528970952,6454.61,119769.72,1532.96,874.91,8.49,51.0
17580,30001902,24.940084569085293,60.162143144255865,30,electric,71.08166580119479,0.0,0.0,0.0,0.0,1.6400000000000001,12.0
17581,30001902,24.940084569085293,60.162143144255865,30,fuel,78.32547766584688,7197.5,116115.62,1554.36,972.48,12.4,51.0
17582,30001902,24.940084569085293,60.162143144255865,31,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17583,30001902,24.940084569085293,60.162143144255865,31,fuel,77.33272537928946,6051.66,91203.99,1369.29,713.69,10.52,45.0
17584,30001902,24.940084569085293,60.162143144255865,32,electric,70.12367692734247,0.0,0.0,0.0,0.0,1.3900000000000001,10.0
17585,30001902,24.940084569085293,60.162143144255865,32,fuel,76.04644240780709,4471.55,64054.86,1035.4,477.63,7.89,35.0
17586,30001902,24.940084569085293,60.162143144255865,33,electric,70.2348663440919,0.0,0.0,0.0,0.0,1.9300000000000002,11.0
17587,30001902,24.940084569085293,60.162143144255865,33,fuel,76.6636768164306,5250.86,87183.97,1154.19,717.79,8.67,36.0
17588,30001902,24.940084569085293,60.162143144255865,34,electric,71.05092316124365,0.0,0.0,0.0,0.0,1.8,9.0
17589,30001902,24.940084569085293,60.162143144255865,34,fuel,77.93884606506614,6876.86,112142.45999999999,1541.46,894.78,11.26,52.0
17590,30001902,24.940084569085293,60.162143144255865,35,electric,75.40707238907264,0.0,0.0,0.0,0.0,5.35,27.0
17591,30001902,24.940084569085293,60.162143144255865,35,fuel,77.93171107405865,6739.38,129761.35,1522.55,1042.21,9.4,48.0
17592,30001902,24.940084569085293,60.162143144255865,36,electric,69.7512757944413,0.0,0.0,0.0,0.0,1.83,8.0
17593,30001902,24.940084569085293,60.162143144255865,36,fuel,77.7258672021574,6438.42,98939.66,1413.22,811.33,11.4,46.0
17594,30001902,24.940084569085293,60.162143144255865,37,electric,70.21366592882114,0.0,0.0,0.0,0.0,1.57,8.0
17595,30001902,24.940084569085293,60.162143144255865,37,fuel,75.08662075829024,3546.06,55571.42,787.1,447.73,6.05,27.0
17596,30001902,24.940084569085293,60.162143144255865,38,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17597,30001902,24.940084569085293,60.162143144255865,38,fuel,81.03349682586895,13953.03,227496.47,3171.93,1767.94,22.53,105.0
17598,30001902,24.940084569085293,60.162143144255865,39,electric,74.07515422857793,0.0,0.0,0.0,0.0,4.38,22.0
17599,30001902,24.940084569085293,60.162143144255865,39,fuel,77.25988898393939,5727.84,89448.29,1277.47,710.21,9.73,44.0
17600,30001902,24.940084569085293,60.162143144255865,40,electric,76.39317106685597,0.0,0.0,0.0,0.0,6.54,29.0
17601,30001902,24.940084569085293,60.162143144255865,40,fuel,80.67452175517161,12791.47,216394.37,2942.15,1675.69,19.9,104.0
17602,30001902,24.940084569085293,60.162143144255865,41,electric,69.93441621435609,0.0,0.0,0.0,0.0,1.43,8.0
17603,30001902,24.940084569085293,60.162143144255865,41,fuel,78.60859430496116,7759.02,125093.64,1791.38,944.78,12.4,64.0
17604,30001902,24.940084569085293,60.162143144255865,42,electric,74.69819811806191,0.0,0.0,0.0,0.0,4.89,26.0
17605,30001902,24.940084569085293,60.162143144255865,42,fuel,77.8338044027378,7090.3,110831.98,1600.6299999999999,873.55,11.93,50.0
17606,30001902,24.940084569085293,60.162143144255865,43,electric,44.88,0.0,0.0,0.0,0.0,0.0,1.0
17607,30001902,24.940084569085293,60.162143144255865,43,fuel,76.58134845864056,4745.21,79468.82,1027.16,669.52,7.99,34.0
17608,30001902,24.940084569085293,60.162143144255865,44,electric,69.55497221115664,0.0,0.0,0.0,0.0,1.61,9.0
17609,30001902,24.940084569085293,60.162143144255865,44,fuel,78.56805782223829,7874.7,125246.26,1767.64,995.73,13.06,61.0
17610,30001902,24.940084569085293,60.162143144255865,45,electric,72.51602736426125,0.0,0.0,0.0,0.0,3.13,17.0
17611,30001902,24.940084569085293,60.162143144255865,45,fuel,71.80103984848208,1686.83,23624.53,388.51,178.38,3.08,13.0
17612,30001902,24.940084569085293,60.162143144255865,46,electric,70.97353967210141,0.0,0.0,0.0,0.0,1.88,9.0
17613,30001902,24.940084569085293,60.162143144255865,46,fuel,75.36413424183966,3645.99,56333.590000000004,817.59,446.12,6.27,29.0
17614,30001902,24.940084569085293,60.162143144255865,47,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17615,30001902,24.940084569085293,60.162143144255865,47,fuel,77.08200706707864,5755.91,88632.44,1304.28,689.64,9.69,44.0
17616,30001902,24.940084569085293,60.162143144255865,48,electric,74.16754270941213,0.0,0.0,0.0,0.0,3.53,25.0
17617,30001902,24.940084569085293,60.162143144255865,48,fuel,77.48649048086988,6448.5199999999995,100440.41,1467.22,781.44,10.83,47.0
17618,30001902,24.940084569085293,60.162143144255865,49,electric,69.51228089907636,0.0,0.0,0.0,0.0,1.31,8.0
17619,30001902,24.940084569085293,60.162143144255865,49,fuel,75.14620098187292,3952.17,65351.74,938.9399999999999,475.07,5.87,31.0
17620,30001902,24.940084569085293,60.162143144255865,50,electric,69.31475714287463,0.0,0.0,0.0,0.0,1.29,8.0
17621,30001902,24.940084569085293,60.162143144255865,50,fuel,76.96554876896906,5629.52,97649.31999999999,1332.66,715.61,8.04,46.0
17622,30001902,24.940084569085293,60.162143144255865,51,electric,70.69889495805165,0.0,0.0,0.0,0.0,2.09,11.0
17623,30001902,24.940084569085293,60.162143144255865,51,fuel,77.53495633874125,6236.78,95948.07,1403.6,747.24,10.44,49.0
17624,30001902,24.940084569085293,60.162143144255865,52,electric,70.70027006177473,0.0,0.0,0.0,0.0,1.81,8.0
17625,30001902,24.940084569085293,60.162143144255865,52,fuel,76.4904900019593,5122.62,77643.6,1170.8600000000001,596.66,8.69,38.0
17626,30001902,24.940084569085293,60.162143144255865,53,electric,70.68938326148039,0.0,0.0,0.0,0.0,1.6800000000000002,9.0
17627,30001902,24.940084569085293,60.162143144255865,53,fuel,77.90804339795447,6539.43,102103.95,1418.64,855.21,11.67,47.0
17628,30001902,24.940084569085293,60.162143144255865,54,electric,73.29532010600536,0.0,0.0,0.0,0.0,3.62,16.0
17629,30001902,24.940084569085293,60.162143144255865,54,fuel,71.18757919992443,1293.46,18795.21,292.88,146.12,2.32,13.0
17630,30001902,24.940084569085293,60.162143144255865,55,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17631,30001902,24.940084569085293,60.162143144255865,55,fuel,79.33721577754278,9864.16,161328.08,2306.47,1196.26,15.17,77.0
17632,30001902,24.940084569085293,60.162143144255865,56,electric,70.123593842642,0.0,0.0,0.0,0.0,1.75,8.0
17633,30001902,24.940084569085293,60.162143144255865,56,fuel,76.39917378783367,4957.62,71716.77,1161.68,520.6899999999999,8.41,40.0
17634,30001902,24.940084569085293,60.162143144255865,57,electric,73.61832288429699,0.0,0.0,0.0,0.0,3.54,21.0
17635,30001902,24.940084569085293,60.162143144255865,57,fuel,74.64525053056384,3251.63,49741.62,720.48,394.48,5.57,24.0
17636,30001902,24.940084569085293,60.162143144255865,58,electric,74.6092262449056,0.0,0.0,0.0,0.0,5.29,26.0
17637,30001902,24.940084569085293,60.162143144255865,58,fuel,77.56874397186215,6276.59,96784.65,1406.09,767.76,10.77,47.0
17638,30001902,24.940084569085293,60.162143144255865,59,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17639,30001902,24.940084569085293,60.162143144255865,59,fuel,81.33351549142387,15408.64,258754.0,3424.23,2104.03,25.04,106.0
17640,30260452,24.942122552229126,60.16756336596197,0,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17641,30260452,24.942122552229126,60.16756336596197,0,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17642,30260452,24.942122552229126,60.16756336596197,1,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17643,30260452,24.942122552229126,60.16756336596197,1,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17644,30260452,24.942122552229126,60.16756336596197,2,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17645,30260452,24.942122552229126,60.16756336596197,2,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17646,30260452,24.942122552229126,60.16756336596197,3,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17647,30260452,24.942122552229126,60.16756336596197,3,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17648,30260452,24.942122552229126,60.16756336596197,4,electric,60.49,0.0,0.0,0.0,0.0,0.22,1.0
17649,30260452,24.942122552229126,60.16756336596197,4,fuel,51.33,0.0,0.0,0.0,0.0,0.0,1.0
17650,30260452,24.942122552229126,60.16756336596197,5,electric,49.91,0.0,0.0,0.0,0.0,0.0,1.0
17651,30260452,24.942122552229126,60.16756336596197,5,fuel,52.58,0.0,0.0,0.0,0.0,0.0,1.0
17652,30260452,24.942122552229126,60.16756336596197,6,electric,64.44464462614991,0.0,0.0,0.0,0.0,0.33999999999999997,2.0
17653,30260452,24.942122552229126,60.16756336596197,6,fuel,60.24872190881155,112.2,1761.18,31.08,6.22,0.09,3.0
17654,30260452,24.942122552229126,60.16756336596197,7,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17655,30260452,24.942122552229126,60.16756336596197,7,fuel,59.85725053329972,124.03,1922.41,31.69,10.98,0.16,2.0
17656,30260452,24.942122552229126,60.16756336596197,8,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17657,30260452,24.942122552229126,60.16756336596197,8,fuel,53.83,0.0,0.0,0.0,0.0,0.0,1.0
17658,30260452,24.942122552229126,60.16756336596197,9,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17659,30260452,24.942122552229126,60.16756336596197,9,fuel,48.27,0.0,0.0,0.0,0.0,0.0,1.0
17660,30260452,24.942122552229126,60.16756336596197,10,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17661,30260452,24.942122552229126,60.16756336596197,10,fuel,64.68952278606665,360.87,5360.26,94.25,24.54,0.41000000000000003,4.0
17662,30260452,24.942122552229126,60.16756336596197,11,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17663,30260452,24.942122552229126,60.16756336596197,11,fuel,52.0,0.0,0.0,0.0,0.0,0.0,1.0
17664,30260452,24.942122552229126,60.16756336596197,12,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17665,30260452,24.942122552229126,60.16756336596197,12,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17666,30260452,24.942122552229126,60.16756336596197,13,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17667,30260452,24.942122552229126,60.16756336596197,13,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17668,30260452,24.942122552229126,60.16756336596197,14,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17669,30260452,24.942122552229126,60.16756336596197,14,fuel,61.04353729339727,112.81,1761.75,31.1,6.43,0.09,5.0
17670,30260452,24.942122552229126,60.16756336596197,15,electric,56.23608872201481,0.0,0.0,0.0,0.0,0.0,2.0
17671,30260452,24.942122552229126,60.16756336596197,15,fuel,63.71927574686137,246.95999999999998,3585.15,63.07000000000001,18.39,0.3,5.0
17672,30260452,24.942122552229126,60.16756336596197,16,electric,62.86583539035132,0.0,0.0,0.0,0.0,0.2,2.0
17673,30260452,24.942122552229126,60.16756336596197,16,fuel,68.7779952739162,761.77,14119.59,166.41,120.32,1.1700000000000002,6.0
17674,30260452,24.942122552229126,60.16756336596197,17,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17675,30260452,24.942122552229126,60.16756336596197,17,fuel,50.94,0.0,0.0,0.0,0.0,0.0,1.0
17676,30260452,24.942122552229126,60.16756336596197,18,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17677,30260452,24.942122552229126,60.16756336596197,18,fuel,66.73321546459688,646.17,11310.14,160.42999999999998,72.94,0.77,5.0
17678,30260452,24.942122552229126,60.16756336596197,19,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17679,30260452,24.942122552229126,60.16756336596197,19,fuel,66.95466249946334,515.46,7184.46,127.28999999999999,44.69,0.81,6.0
17680,30260452,24.942122552229126,60.16756336596197,20,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17681,30260452,24.942122552229126,60.16756336596197,20,fuel,63.82712568207101,367.89,6523.34,95.06,34.089999999999996,0.31,4.0
17682,30260452,24.942122552229126,60.16756336596197,21,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17683,30260452,24.942122552229126,60.16756336596197,21,fuel,62.1,167.63,3291.81,34.08,30.41,0.27,1.0
17684,30260452,24.942122552229126,60.16756336596197,22,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17685,30260452,24.942122552229126,60.16756336596197,22,fuel,64.4756307575654,306.15999999999997,5866.889999999999,66.75999999999999,50.42,0.45999999999999996,3.0
17686,30260452,24.942122552229126,60.16756336596197,23,electric,64.20594752651053,0.0,0.0,0.0,0.0,0.32,2.0
17687,30260452,24.942122552229126,60.16756336596197,23,fuel,65.75944127855479,439.07,8057.59,98.56,60.02,0.56,4.0
17688,30260452,24.942122552229126,60.16756336596197,24,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17689,30260452,24.942122552229126,60.16756336596197,24,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17690,30260452,24.942122552229126,60.16756336596197,25,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17691,30260452,24.942122552229126,60.16756336596197,25,fuel,65.55830153496342,328.5,6726.47,68.07,61.74,0.51,3.0
17692,30260452,24.942122552229126,60.16756336596197,26,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17693,30260452,24.942122552229126,60.16756336596197,26,fuel,60.373833010709546,0.0,0.0,0.0,0.0,0.0,3.0
17694,30260452,24.942122552229126,60.16756336596197,27,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17695,30260452,24.942122552229126,60.16756336596197,27,fuel,65.78445479760222,380.62,6816.95,69.63,66.69999999999999,0.69,2.0
17696,30260452,24.942122552229126,60.16756336596197,28,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17697,30260452,24.942122552229126,60.16756336596197,28,fuel,55.94,100.2,1707.0,30.49,1.49,0.0,1.0
17698,30260452,24.942122552229126,60.16756336596197,29,electric,63.507048960056245,0.0,0.0,0.0,0.0,0.44,2.0
17699,30260452,24.942122552229126,60.16756336596197,29,fuel,59.22626517111547,113.22,1678.11,31.06,5.79,0.1,3.0
17700,30260452,24.942122552229126,60.16756336596197,30,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17701,30260452,24.942122552229126,60.16756336596197,30,fuel,64.67255609931814,311.7,6282.92,67.25,55.400000000000006,0.45999999999999996,2.0
17702,30260452,24.942122552229126,60.16756336596197,31,electric,49.56,0.0,0.0,0.0,0.0,0.0,1.0
17703,30260452,24.942122552229126,60.16756336596197,31,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17704,30260452,24.942122552229126,60.16756336596197,32,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17705,30260452,24.942122552229126,60.16756336596197,32,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17706,30260452,24.942122552229126,60.16756336596197,33,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17707,30260452,24.942122552229126,60.16756336596197,33,fuel,64.87586615112507,275.74,3641.81,64.47999999999999,27.169999999999998,0.53,4.0
17708,30260452,24.942122552229126,60.16756336596197,34,electric,56.94060227485555,0.0,0.0,0.0,0.0,0.0,2.0
17709,30260452,24.942122552229126,60.16756336596197,34,fuel,64.4019808751392,275.97,5423.1,65.50999999999999,42.03,0.36,4.0
17710,30260452,24.942122552229126,60.16756336596197,35,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17711,30260452,24.942122552229126,60.16756336596197,35,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17712,30260452,24.942122552229126,60.16756336596197,36,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17713,30260452,24.942122552229126,60.16756336596197,36,fuel,64.37013646790973,301.28999999999996,6035.85,66.75999999999999,51.68,0.43,2.0
17714,30260452,24.942122552229126,60.16756336596197,37,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17715,30260452,24.942122552229126,60.16756336596197,37,fuel,63.89531138482503,277.25,3793.81,64.56,28.21,0.51,2.0
17716,30260452,24.942122552229126,60.16756336596197,38,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17717,30260452,24.942122552229126,60.16756336596197,38,fuel,58.619025222637504,117.37,2002.84,31.49,10.05,0.11,2.0
17718,30260452,24.942122552229126,60.16756336596197,39,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17719,30260452,24.942122552229126,60.16756336596197,39,fuel,55.94,100.2,1707.0,30.49,1.49,0.0,1.0
17720,30260452,24.942122552229126,60.16756336596197,40,electric,65.26832875175751,0.0,0.0,0.0,0.0,0.43,3.0
17721,30260452,24.942122552229126,60.16756336596197,40,fuel,55.71,0.0,0.0,0.0,0.0,0.0,1.0
17722,30260452,24.942122552229126,60.16756336596197,41,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17723,30260452,24.942122552229126,60.16756336596197,41,fuel,57.82,0.0,0.0,0.0,0.0,0.0,1.0
17724,30260452,24.942122552229126,60.16756336596197,42,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17725,30260452,24.942122552229126,60.16756336596197,42,fuel,58.95029995663981,200.4,3414.0,60.98,2.98,0.0,2.0
17726,30260452,24.942122552229126,60.16756336596197,43,electric,53.67,0.0,0.0,0.0,0.0,0.0,1.0
17727,30260452,24.942122552229126,60.16756336596197,43,fuel,65.35844280216406,415.01,8028.6,98.06,60.4,0.51,4.0
17728,30260452,24.942122552229126,60.16756336596197,44,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17729,30260452,24.942122552229126,60.16756336596197,44,fuel,61.82,165.29,2608.16,33.55,23.34,0.31,1.0
17730,30260452,24.942122552229126,60.16756336596197,45,electric,48.35,0.0,0.0,0.0,0.0,0.0,1.0
17731,30260452,24.942122552229126,60.16756336596197,45,fuel,66.78091316736268,491.89,9025.74,101.22,80.65,0.8,4.0
17732,30260452,24.942122552229126,60.16756336596197,46,electric,58.911350258998596,0.0,0.0,0.0,0.0,0.11,2.0
17733,30260452,24.942122552229126,60.16756336596197,46,fuel,57.312069673222524,100.2,1707.0,30.49,1.49,0.0,2.0
17734,30260452,24.942122552229126,60.16756336596197,47,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17735,30260452,24.942122552229126,60.16756336596197,47,fuel,64.61815065915701,368.87,5253.38,94.64,26.61,0.5,4.0
17736,30260452,24.942122552229126,60.16756336596197,48,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17737,30260452,24.942122552229126,60.16756336596197,48,fuel,67.10839221995957,479.36,7611.52,99.98,66.38,0.8699999999999999,4.0
17738,30260452,24.942122552229126,60.16756336596197,49,electric,49.9,0.0,0.0,0.0,0.0,0.0,1.0
17739,30260452,24.942122552229126,60.16756336596197,49,fuel,53.2,0.0,0.0,0.0,0.0,0.0,1.0
17740,30260452,24.942122552229126,60.16756336596197,50,electric,53.73,0.0,0.0,0.0,0.0,0.0,1.0
17741,30260452,24.942122552229126,60.16756336596197,50,fuel,52.69,0.0,0.0,0.0,0.0,0.0,1.0
17742,30260452,24.942122552229126,60.16756336596197,51,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17743,30260452,24.942122552229126,60.16756336596197,51,fuel,58.7689071199945,0.0,0.0,0.0,0.0,0.0,2.0
17744,30260452,24.942122552229126,60.16756336596197,52,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17745,30260452,24.942122552229126,60.16756336596197,52,fuel,60.92,140.06,2913.99,32.99,23.44,0.18,1.0
17746,30260452,24.942122552229126,60.16756336596197,53,electric,63.40600106341629,0.0,0.0,0.0,0.0,0.42,2.0
17747,30260452,24.942122552229126,60.16756336596197,53,fuel,60.75871691196326,139.81,2681.37,32.78,20.98,0.19,2.0
17748,30260452,24.942122552229126,60.16756336596197,54,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17749,30260452,24.942122552229126,60.16756336596197,54,fuel,64.85748017378475,394.59000000000003,7525.700000000001,97.03999999999999,52.540000000000006,0.44000000000000006,4.0
17750,30260452,24.942122552229126,60.16756336596197,55,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17751,30260452,24.942122552229126,60.16756336596197,55,fuel,58.40575633474755,114.08,2093.63,31.46,10.11,0.09,2.0
17752,30260452,24.942122552229126,60.16756336596197,56,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17753,30260452,24.942122552229126,60.16756336596197,56,fuel,59.144454797602215,100.2,1707.0,30.49,1.49,0.0,2.0
17754,30260452,24.942122552229126,60.16756336596197,57,electric,58.04978441047734,0.0,0.0,0.0,0.0,0.08,2.0
17755,30260452,24.942122552229126,60.16756336596197,57,fuel,64.80858136497267,271.58,4206.57,64.38,28.05,0.38999999999999996,4.0
17756,30260452,24.942122552229126,60.16756336596197,58,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17757,30260452,24.942122552229126,60.16756336596197,58,fuel,65.06757217181088,335.95,6323.22,67.97999999999999,58.16,0.55,3.0
17758,30260452,24.942122552229126,60.16756336596197,59,electric,54.33,0.0,0.0,0.0,0.0,0.0,1.0
17759,30260452,24.942122552229126,60.16756336596197,59,fuel,58.944890930985096,116.14,2180.17,31.61,11.53,0.1,2.0
17760,30263579,24.923922078077346,60.161496531129956,0,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17761,30263579,24.923922078077346,60.161496531129956,0,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17762,30263579,24.923922078077346,60.161496531129956,1,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17763,30263579,24.923922078077346,60.161496531129956,1,fuel,68.91095892023284,767.1600000000001,12054.15,165.25,101.42,1.3599999999999999,6.0
17764,30263579,24.923922078077346,60.161496531129956,2,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17765,30263579,24.923922078077346,60.161496531129956,2,fuel,72.3629021378539,1886.53,30865.36,425.69,245.02,3.03,15.0
17766,30263579,24.923922078077346,60.161496531129956,3,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17767,30263579,24.923922078077346,60.161496531129956,3,fuel,70.29446100243335,1331.3600000000001,28606.91,353.67,178.4,1.08,11.0
17768,30263579,24.923922078077346,60.161496531129956,4,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17769,30263579,24.923922078077346,60.161496531129956,4,fuel,72.42274597068293,2065.39,40621.619999999995,517.47,270.97,2.21,17.0
17770,30263579,24.923922078077346,60.161496531129956,5,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17771,30263579,24.923922078077346,60.161496531129956,5,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17772,30263579,24.923922078077346,60.161496531129956,6,electric,66.30962302821243,0.0,0.0,0.0,0.0,0.5800000000000001,5.0
17773,30263579,24.923922078077346,60.161496531129956,6,fuel,68.39683929428953,756.59,11138.74,164.41,92.33,1.4,5.0
17774,30263579,24.923922078077346,60.161496531129956,7,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17775,30263579,24.923922078077346,60.161496531129956,7,fuel,74.00159239850612,2484.88,41801.4,478.19,392.4,4.5600000000000005,15.0
17776,30263579,24.923922078077346,60.161496531129956,8,electric,68.04185328684606,0.0,0.0,0.0,0.0,1.1500000000000001,5.0
17777,30263579,24.923922078077346,60.161496531129956,8,fuel,76.10670893038893,4654.21,84773.86,1107.04,605.0,6.12,36.0
17778,30263579,24.923922078077346,60.161496531129956,9,electric,70.88099327249742,0.0,0.0,0.0,0.0,2.13,10.0
17779,30263579,24.923922078077346,60.161496531129956,9,fuel,72.09831400211309,1813.77,33803.23,425.55,258.84,2.5,14.0
17780,30263579,24.923922078077346,60.161496531129956,10,electric,72.53426596285239,0.0,0.0,0.0,0.0,1.79,16.0
17781,30263579,24.923922078077346,60.161496531129956,10,fuel,72.50929836588129,2132.29,41928.659999999996,520.67,294.29,2.47,16.0
17782,30263579,24.923922078077346,60.161496531129956,11,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17783,30263579,24.923922078077346,60.161496531129956,11,fuel,67.99653428307683,819.3399999999999,12446.24,193.54000000000002,89.0,1.3,6.0
17784,30263579,24.923922078077346,60.161496531129956,12,electric,68.4890101694518,0.0,0.0,0.0,0.0,1.05,5.0
17785,30263579,24.923922078077346,60.161496531129956,12,fuel,73.64727886683917,2670.35,48800.2,649.0,345.42,3.5100000000000002,21.0
17786,30263579,24.923922078077346,60.161496531129956,13,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17787,30263579,24.923922078077346,60.161496531129956,13,fuel,73.66885218857914,2791.22,51699.4,680.72,358.94,3.49,22.0
17788,30263579,24.923922078077346,60.161496531129956,14,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17789,30263579,24.923922078077346,60.161496531129956,14,fuel,67.32135839669947,574.9,8226.97,130.13,64.1,1.05,5.0
17790,30263579,24.923922078077346,60.161496531129956,15,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17791,30263579,24.923922078077346,60.161496531129956,15,fuel,60.68,145.79,2353.28,32.74,18.67,0.24,1.0
17792,30263579,24.923922078077346,60.161496531129956,16,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17793,30263579,24.923922078077346,60.161496531129956,16,fuel,68.46410542451454,643.94,10196.8,133.48,89.35000000000001,1.17,5.0
17794,30263579,24.923922078077346,60.161496531129956,17,electric,67.71517368431047,0.0,0.0,0.0,0.0,0.62,5.0
17795,30263579,24.923922078077346,60.161496531129956,17,fuel,72.38253377366549,1688.9,26860.190000000002,363.73,226.19,2.98,14.0
17796,30263579,24.923922078077346,60.161496531129956,18,electric,66.73855134991055,0.0,0.0,0.0,0.0,0.78,5.0
17797,30263579,24.923922078077346,60.161496531129956,18,fuel,72.1740653409259,1977.92,31342.07,455.58000000000004,240.56,3.21,14.0
